1360.00,-12.56
1370.00,-12.68
1380.00,-12.80
1390.00,-12.92
1400.00,-13.04
1410.00,-13.16
1420.00,-13.28
1430.00,-13.40
1440.00,-13.52
1450.00,-13.64
1460.00,-13.76
1470.00,-13.88
1480.00,-14.00
1490.00,-14.12
1500.00,-14.24
1510.00,-14.36
1520.00,-14.48
1530.00,-14.60
1540.00,-14.72
1550.00,-14.84
1560.00,-14.96
1570.00,-15.08
1580.00,-15.20
1590.00,-15.32
1600.00,-15.44
1610.00,-15.56
1620.00,-15.68
1630.00,-15.80
1640.00,-15.92
1650.00,-16.04
1660.00,-16.16
1670.00,-16.28
1680.00,-16.40
1690.00,-16.52
1700.00,-16.64
1710.00,-16.76
1720.00,-16.88
1730.00,-17.00
1740.00,-17.12
1750.00,-17.24
1760.00,-17.36
1770.00,-17.48
1780.00,-17.60
1790.00,-17.72
1800.00,-17.84
1810.00,-17.96
1820.00,-18.08
1830.00,-18.20
1840.00,-18.32
1850.00,-18.44
1860.00,-18.56
1870.00,-18.68
1880.00,-18.80
1890.00,-18.92
1900.00,-19.04
1910.00,-19.16
1920.00,-19.28
1930.00,-19.40
1940.00,-19.52
1950.00,-19.64
1960.00,-19.76
1970.00,-19.88
1980.00,-20.00
1990.00,-20.12
2000.00,-20.24
2010.00,-20.36
2020.00,-20.48
2030.00,-20.60
2040.00,-20.72
2050.00,-20.84
2060.00,-20.96
2070.00,-21.08
2080.00,-21.20
2090.00,-21.32
2100.00,-21.44
2110.00,-21.56
2120.00,-21.68
2130.00,-21.80
2140.00,-21.92
2150.00,-22.04
2160.00,-22.16
2170.00,-22.28
2180.00,-22.40
2190.00,-22.52
2200.00,-22.64
2210.00,-22.76
2220.00,-22.88
2230.00,-23.00
2240.00,-23.12
2250.00,-23.24
2260.00,-23.36
2270.00,-23.48
2280.00,-23.60
2290.00,-23.72
2300.00,-23.84
2310.00,-23.96
2320.00,-24.08
2330.00,-24.20
2340.00,-24.32
2350.00,-24.44
2360.00,-24.56
2370.00,-24.68
2380.00,-24.80
2390.00,-24.92
2400.00,-25.04
2410.00,-25.16
2420.00,-25.28
2430.00,-25.40
2440.00,-25.52
2450.00,-25.64
2460.00,-25.76
2470.00,-25.88
2480.00,-26.00
2490.00,-26.12
2500.00,-26.24
2510.00,-26.36
2520.00,-26.48
2530.00,-26.60
2540.00,-26.72
2550.00,-26.84
2560.00,-26.96
2570.00,-27.08
2580.00,-27.20
2590.00,-27.32
2600.00,-27.44
2610.00,-27.56
2620.00,-27.68
2630.00,-27.80
2640.00,-27.92
2650.00,-28.04
2660.00,-28.16
2670.00,-28.28
2680.00,-28.40
2690.00,-28.52
2700.00,-28.64
2710.00,-28.76
2720.00,-28.88
2730.00,-29.00
2740.00,-29.12
2750.00,-29.24
2760.00,-29.36
2770.00,-29.48
2780.00,-29.60
2790.00,-29.72
2800.00,-29.84
2810.00,-29.96
2820.00,-30.08
2830.00,-30.20
2840.00,-30.32
2850.00,-30.44
2860.00,-30.56
2870.00,-30.68
2880.00,-30.80
2890.00,-30.92
2900.00,-31.04
2910.00,-31.16
2920.00,-31.28
2930.00,-31.40
2940.00,-31.52
2950.00,-31.64
2960.00,-31.76
2970.00,-31.88
2980.00,-32.00
2990.00,-32.12
3000.00,-32.24
3010.00,-32.36
3020.00,-32.48
3030.00,-32.60
3040.00,-32.72
3050.00,-32.84
3060.00,-32.96
3070.00,-33.08
3080.00,-33.20
3090.00,-33.32
3100.00,-33.44
3110.00,-33.56
3120.00,-33.68
3130.00,-33.80
3140.00,-33.92
3150.00,-34.04
3160.00,-34.16
3170.00,-34.28
3180.00,-34.40
3190.00,-34.52
3200.00,-34.64
3210.00,-34.76
3220.00,-34.88
3230.00,-35.00
3240.00,-35.12
3250.00,-35.24
3260.00,-35.36
3270.00,-35.48
3280.00,-35.60
3290.00,-35.72
3300.00,-35.84
3310.00,-35.96
3320.00,-36.08
3330.00,-36.20
3340.00,-36.32
3350.00,-36.44
3360.00,-36.56
3370.00,-36.68
3380.00,-36.80
3390.00,-36.92
3400.00,-37.04
3410.00,-37.16
3420.00,-37.28
3430.00,-37.40
3440.00,-37.52
3450.00,-37.64
3460.00,-37.76
3470.00,-37.88
3480.00,-38.00
3490.00,-38.12
3500.00,-38.24
3510.00,-38.36
3520.00,-38.48
3530.00,-38.60
3540.00,-38.72
3550.00,-38.84
3560.00,-38.96
3570.00,-39.08
3580.00,-39.20
3590.00,-39.32
3600.00,-39.44
3610.00,-39.56
3620.00,-39.68
3630.00,-39.80
3640.00,-39.92
3650.00,-40.04
3660.00,-40.16
3670.00,-40.28
3680.00,-40.40
3690.00,-40.52
3700.00,-40.64
3710.00,-40.76
3720.00,-40.88
3730.00,-41.00
3740.00,-41.12
3750.00,-41.24
3760.00,-41.36
3770.00,-41.48
3780.00,-41.60
3790.00,-41.72
3800.00,-41.84
3810.00,-41.96
3820.00,-42.08
3830.00,-42.20
3840.00,-42.32
3850.00,-42.44
3860.00,-42.56
3870.00,-42.68
3880.00,-42.80
3890.00,-42.92
3900.00,-43.04
3910.00,-43.16
3920.00,-43.28
3930.00,-43.40
3940.00,-43.52
3950.00,-43.64
3960.00,-43.76
3970.00,-43.88
3980.00,-44.00
3990.00,-44.12
4000.00,-44.24
4010.00,-44.36
4020.00,-44.48
4030.00,-44.60
4040.00,-44.72
4050.00,-44.84
4060.00,-44.96
4070.00,-45.08
4080.00,-45.20
4090.00,-45.32
4100.00,-45.44
4110.00,-45.56
4120.00,-45.68
4130.00,-45.80
4140.00,-45.92
4150.00,-46.04
4160.00,-46.16
4170.00,-46.28
4180.00,-46.40
4190.00,-46.52
4200.00,-46.64
4210.00,-46.76
4220.00,-46.88
4230.00,-47.00
4240.00,-47.12
4250.00,-47.24
4260.00,-47.36
4270.00,-47.48
4280.00,-47.60
4290.00,-47.72
4300.00,-47.84
4310.00,-47.96
4320.00,-48.08
4330.00,-48.20
4340.00,-48.32
4350.00,-48.44
4360.00,-48.56
4370.00,-48.68
4380.00,-48.80
4390.00,-48.92
4400.00,-49.04
4410.00,-49.16
4420.00,-49.28
4430.00,-49.40
4440.00,-49.52
4450.00,-49.64
4460.00,-49.76
4470.00,-49.88
4480.00,-50.00
4490.00,-50.12
4500.00,-50.24
4510.00,-50.36
4520.00,-50.48
4530.00,-50.60
4540.00,-50.72
4550.00,-50.84
4560.00,-50.96
4570.00,-51.08
4580.00,-51.20
4590.00,-51.32
4600.00,-51.44
4610.00,-51.56
4620.00,-51.68
4630.00,-51.80
4640.00,-51.92
4650.00,-52.04
4660.00,-52.16
4670.00,-52.28
4680.00,-52.40
4690.00,-52.52
4700.00,-52.64
4710.00,-52.76
4720.00,-52.88
4730.00,-53.00
4740.00,-53.12
4750.00,-53.24
4760.00,-53.36
4770.00,-53.48
4780.00,-53.60
4790.00,-53.72
4800.00,-53.84
4810.00,-53.96
4820.00,-54.08
4830.00,-54.20
4840.00,-54.32
4850.00,-54.44
4860.00,-54.56
4870.00,-54.68
4880.00,-54.80
4890.00,-54.92
4900.00,-55.04
4910.00,-55.16
4920.00,-55.28
4930.00,-55.40
4940.00,-55.52
4950.00,-55.64
4960.00,-55.76
4970.00,-55.88
4980.00,-56.00
4990.00,-56.12
5000.00,-56.24
5010.00,-56.36
5020.00,-56.48
5030.00,-56.60
5040.00,-56.72
5050.00,-56.84
5060.00,-56.96
5070.00,-57.08
5080.00,-57.20
5090.00,-57.32
5100.00,-57.44
5110.00,-57.56
5120.00,-57.68
5130.00,-57.80
5140.00,-57.92
5150.00,-58.04
5160.00,-58.16
5170.00,-58.28
5180.00,-58.40
5190.00,-58.52
5200.00,-58.64
