4930.00,-43.47
4940.00,-43.56
4950.00,-43.65
4960.00,-43.74
4970.00,-43.83
4980.00,-43.92
4990.00,-44.01
5000.00,-44.10
5010.00,-44.19
5020.00,-44.28
5030.00,-44.37
5040.00,-44.46
5050.00,-44.55
5060.00,-44.64
5070.00,-44.73
5080.00,-44.82
5090.00,-44.91
5100.00,-45.00
5110.00,-45.09
5120.00,-45.18
5130.00,-45.27
5140.00,-45.36
5150.00,-45.45
5160.00,-45.54
5170.00,-45.63
5180.00,-45.72
5190.00,-45.81
5200.00,-45.90
